Property_ID,Timestamp,half-hour,Boiler_Energy_Output,Circulation_Pump_Energy_Consumed,Heat_Pump_Energy_Output,Whole_System_Energy_Consumed,External_Air_Temperature,Heat_Pump_Heating_Flow_Temperature,Heat_Pump_Return_Temperature,Internal_Air_Temperature,Hot_Water_Flow_Temperature,Immersion_Heater_Energy_Consumed,Back-up_Heater_Energy_Consumed,Brine_Flow_Temperature,Brine_Return_Temperature
EOH0451,2022-06-21 00:30:00,00:30:00,,39.445,3352.353,1033.219,10.98,25.34,26.7,20.65,,120.845,,,12.77
EOH0451,2022-06-21 01:00:00,01:00:00,,39.445,3352.353,1033.223,10.82,25.12,26.54,20.99,,120.845,,,12.76
EOH0451,2022-06-21 01:30:00,01:30:00,,39.445,3352.353,1033.228,10.67,24.91,26.38,20.7,,120.845,,,12.75
EOH0451,2022-06-21 02:00:00,02:00:00,,39.445,3352.353,1033.232,10.59,24.72,26.21,20.61,,120.845,,,12.74
EOH0451,2022-06-21 02:30:00,02:30:00,,39.445,3352.353,1033.237,10.6,24.5,26.07,20.65,,120.845,,,12.74
EOH0451,2022-06-21 03:00:00,03:00:00,,39.445,3352.353,1033.241,10.82,23.8,25.99,20.54,,120.845,,,12.73
EOH0451,2022-06-21 03:30:00,03:30:00,,39.445,3352.353,1033.246,11.26,21.99,25.33,20.48,,120.845,,,12.74
EOH0451,2022-06-21 04:00:00,04:00:00,,39.445,3352.353,1033.25,11.59,22.76,24.37,20.38,,120.845,,,12.74
EOH0451,2022-06-21 04:30:00,04:30:00,,39.445,3352.353,1033.255,11.79,23.0,24.37,20.29,,120.845,,,12.74
EOH0451,2022-06-21 05:00:00,05:00:00,,39.445,3352.353,1033.259,12.02,22.63,24.03,20.33,,120.845,,,12.71
EOH0451,2022-06-21 05:30:00,05:30:00,,39.445,3352.353,1033.264,12.27,22.26,23.83,20.38,,120.845,,,12.67
EOH0451,2022-06-21 06:00:00,06:00:00,,39.445,3352.353,1033.269,13.01,22.06,23.76,20.43,,120.845,,,12.73
EOH0451,2022-06-21 06:30:00,06:30:00,,39.445,3352.353,1033.274,14.28,21.89,23.73,20.47,,120.845,,,12.65
EOH0451,2022-06-21 07:00:00,07:00:00,,39.445,3352.353,1033.278,14.95,21.75,23.68,20.48,,120.845,,,12.74
EOH0451,2022-06-21 07:30:00,07:30:00,,39.445,3352.353,1033.283,14.92,21.64,23.64,20.48,,120.845,,,12.8
EOH0451,2022-06-21 08:00:00,08:00:00,,39.445,3352.353,1033.288,15.21,21.55,23.61,20.44,,120.845,,,12.83
EOH0451,2022-06-21 08:30:00,08:30:00,,39.455,3352.738,1033.484,15.88,21.48,33.38,20.41,45.91,120.845,,,12.3
EOH0451,2022-06-21 09:00:00,09:00:00,,39.472,3353.294,1033.71,16.09,40.99,48.99,20.59,53.64,120.845,,,12.49
EOH0451,2022-06-21 09:30:00,09:30:00,,39.475,3353.294,1033.718,15.78,34.44,35.29,20.63,,120.845,,,13.09
EOH0451,2022-06-21 10:00:00,10:00:00,,39.476,3353.294,1033.724,15.5,30.7,30.74,20.66,,120.845,,,13.07
EOH0451,2022-06-21 10:30:00,10:30:00,,39.476,3353.294,1033.729,15.23,28.88,29.01,20.68,,120.845,,,13.04
EOH0451,2022-06-21 11:00:00,11:00:00,,39.476,3353.294,1033.734,15.54,27.84,28.31,20.71,,120.845,,,13.02
EOH0451,2022-06-21 11:30:00,11:30:00,,39.476,3353.294,1033.738,16.5,27.22,27.99,21.14,,120.845,,,13.0
EOH0451,2022-06-21 12:00:00,12:00:00,,39.476,3353.294,1033.743,17.2,26.81,27.78,22.59,,120.845,,,12.99
EOH0451,2022-06-21 12:30:00,12:30:00,,39.476,3353.294,1033.748,17.62,26.49,27.59,23.5,,120.845,,,13.0
EOH0451,2022-06-21 13:00:00,13:00:00,,39.476,3353.294,1033.752,18.07,26.25,27.35,22.96,,120.845,,,12.78
EOH0451,2022-06-21 13:30:00,13:30:00,,39.476,3353.294,1033.757,18.55,26.05,27.15,22.5,,120.845,,,12.67
EOH0451,2022-06-21 14:00:00,14:00:00,,39.476,3353.294,1033.762,18.99,25.83,26.97,22.21,,120.845,,,12.69
EOH0451,2022-06-21 14:30:00,14:30:00,,39.476,3353.294,1033.766,19.39,25.65,26.82,22.05,,120.845,,,12.8
EOH0451,2022-06-21 15:00:00,15:00:00,,39.476,3353.294,1033.771,19.68,25.48,26.66,21.96,,120.845,,,12.85
EOH0451,2022-06-21 15:30:00,15:30:00,,39.476,3353.294,1033.775,19.85,25.32,26.44,21.96,,120.845,,,12.87
EOH0451,2022-06-21 16:00:00,16:00:00,,39.476,3353.294,1033.78,19.64,25.13,26.13,21.91,,120.845,,,12.86
EOH0451,2022-06-21 16:30:00,16:30:00,,39.49,3354.002,1033.969,18.99,24.98,28.67,21.84,33.57,120.845,,,11.76
EOH0451,2022-06-21 17:00:00,17:00:00,,39.514,3355.596,1034.437,18.12,,41.92,21.8,44.6,120.845,,,10.7
EOH0451,2022-06-21 17:30:00,17:30:00,,39.541,3356.766,1034.877,17.0,49.07,51.25,21.71,53.31,120.845,,,11.67
EOH0451,2022-06-21 18:00:00,18:00:00,,39.544,3356.766,1034.885,16.3,39.87,40.54,21.64,,120.845,,,13.03
EOH0451,2022-06-21 18:30:00,18:30:00,,39.546,3356.766,1034.893,16.07,33.93,33.35,21.61,,120.845,,,13.05
EOH0451,2022-06-21 19:00:00,19:00:00,,39.546,3356.766,1034.897,15.88,31.18,30.88,21.53,,120.845,,,13.03
EOH0451,2022-06-21 19:30:00,19:30:00,,39.546,3356.766,1034.902,15.74,29.59,29.71,21.5,,120.845,,,13.0
EOH0451,2022-06-21 20:00:00,20:00:00,,39.546,3356.766,1034.907,15.56,28.58,29.09,21.41,,120.845,,,12.97
EOH0451,2022-06-21 20:30:00,20:30:00,,39.546,3356.766,1034.911,15.35,27.9,28.69,21.4,,120.845,,,12.94
EOH0451,2022-06-21 21:00:00,21:00:00,,39.546,3356.766,1034.916,15.15,27.41,28.38,21.34,,120.845,,,12.92
EOH0451,2022-06-21 21:30:00,21:30:00,,39.546,3356.766,1034.92,14.97,27.02,28.09,21.3,,120.845,,,12.88
EOH0451,2022-06-21 22:00:00,22:00:00,,39.546,3356.766,1034.925,14.66,26.7,27.84,21.24,,120.845,,,12.74
EOH0451,2022-06-21 22:30:00,22:30:00,,39.546,3356.766,1034.93,14.22,26.4,27.63,21.21,,120.845,,,12.61
EOH0451,2022-06-21 23:00:00,23:00:00,,39.546,3356.766,1034.934,13.7,26.14,27.4,21.15,,120.845,,,12.56
EOH0451,2022-06-21 23:30:00,23:30:00,,39.546,3356.766,1034.939,13.11,25.89,27.2,21.13,,120.845,,,12.68
EOH0451,2022-06-22 00:00:00,00:00:00,,39.546,3356.766,1034.943,12.6,25.65,27.02,21.09,,120.845,,,12.73
EOH0451,2022-06-22 00:30:00,00:30:00,,39.546,3356.766,1034.948,12.16,25.4,26.87,21.06,,120.845,,,12.75
EOH0451,2022-06-22 01:00:00,01:00:00,,39.546,3356.766,1034.952,11.9,25.18,26.73,21.01,,120.845,,,12.76
EOH0451,2022-06-22 01:30:00,01:30:00,,39.546,3356.766,1034.957,11.82,24.91,26.58,20.99,,120.845,,,12.76
EOH0451,2022-06-22 02:00:00,02:00:00,,39.546,3356.766,1034.961,11.97,24.33,26.49,20.96,,120.845,,,12.76
EOH0451,2022-06-22 02:30:00,02:30:00,,39.546,3356.766,1034.966,12.38,22.56,25.72,20.9,,120.845,,,12.76
EOH0451,2022-06-22 03:00:00,03:00:00,,39.546,3356.766,1034.97,12.64,23.77,24.51,20.86,,120.845,,,12.77
EOH0451,2022-06-22 03:30:00,03:30:00,,39.546,3356.766,1034.975,12.74,23.85,24.2,20.86,,120.845,,,12.77
EOH0451,2022-06-22 04:00:00,04:00:00,,39.546,3356.766,1034.979,12.79,23.13,23.88,20.86,,120.845,,,12.77
EOH0451,2022-06-22 04:30:00,04:30:00,,39.546,3356.766,1034.984,12.79,22.76,23.88,20.87,,120.845,,,12.77
EOH0451,2022-06-22 05:00:00,05:00:00,,39.546,3356.766,1034.988,13.26,22.5,23.92,20.87,,120.845,,,12.77
EOH0451,2022-06-22 05:30:00,05:30:00,,39.546,3356.766,1034.993,14.26,22.3,23.94,20.9,,120.845,,,12.79
EOH0451,2022-06-22 06:00:00,06:00:00,,39.546,3356.766,1034.998,15.01,22.15,23.93,20.93,,120.845,,,12.73
EOH0451,2022-06-22 06:30:00,06:30:00,,39.546,3356.766,1035.002,15.47,22.01,23.92,20.95,,120.845,,,12.69
EOH0451,2022-06-22 07:00:00,07:00:00,,39.546,3356.766,1035.007,16.13,21.9,23.89,21.07,,120.845,,,12.8
EOH0451,2022-06-22 07:30:00,07:30:00,,39.546,3356.766,1035.012,17.04,21.84,23.87,21.17,,120.845,,,12.85
EOH0451,2022-06-22 08:00:00,08:00:00,,39.546,3356.766,1035.016,17.85,21.78,23.9,21.18,,120.845,,,12.88
EOH0451,2022-06-22 08:30:00,08:30:00,,39.546,3356.766,1035.021,18.53,21.73,23.84,21.21,,120.845,,,13.07
EOH0451,2022-06-22 09:00:00,09:00:00,,39.546,3356.766,1035.026,18.99,21.69,23.84,21.22,,120.845,,,12.78
EOH0451,2022-06-22 09:30:00,09:30:00,,39.567,3357.673,1035.425,19.18,21.68,43.45,21.25,50.24,120.845,,,11.49
EOH0451,2022-06-22 10:00:00,10:00:00,,39.574,3357.738,1035.454,19.28,39.78,43.62,21.26,51.28,120.845,,,13.51
EOH0451,2022-06-22 10:30:00,10:30:00,,39.577,3357.738,1035.462,19.28,33.09,33.27,21.29,,120.845,,,13.15
EOH0451,2022-06-22 11:00:00,11:00:00,,39.578,3357.738,1035.467,19.38,30.27,30.23,21.26,,120.845,,,12.96
EOH0451,2022-06-22 11:30:00,11:30:00,,39.578,3357.738,1035.472,19.6,28.77,29.01,21.19,,120.845,,,12.97
EOH0451,2022-06-22 12:00:00,12:00:00,,39.578,3357.738,1035.477,19.78,27.87,28.46,21.18,,120.845,,,13.02
EOH0451,2022-06-22 12:30:00,12:30:00,,39.578,3357.738,1035.481,19.92,27.31,28.15,21.16,,120.845,,,13.03
EOH0451,2022-06-22 13:00:00,13:00:00,,39.578,3357.738,1035.486,20.2,26.9,27.9,21.16,,120.845,,,13.03
EOH0451,2022-06-22 13:30:00,13:30:00,,39.578,3357.738,1035.491,20.65,26.6,27.67,21.15,,120.845,,,12.95
EOH0451,2022-06-22 14:00:00,14:00:00,,39.578,3357.738,1035.496,20.69,26.33,27.45,21.19,,120.845,,,12.77
EOH0451,2022-06-22 14:30:00,14:30:00,,39.578,3357.738,1035.5,20.27,26.1,27.26,21.25,,120.845,,,12.88
EOH0451,2022-06-22 15:00:00,15:00:00,,39.599,3358.964,1035.853,20.16,25.98,35.42,21.33,39.21,120.845,,,11.11
EOH0451,2022-06-22 15:30:00,15:30:00,,39.626,3360.212,1036.307,20.41,,50.07,21.43,52.01,120.845,,,11.7
EOH0451,2022-06-22 16:00:00,16:00:00,,39.629,3360.212,1036.316,20.49,37.93,40.83,21.49,,120.845,,,13.16
EOH0451,2022-06-22 16:30:00,16:30:00,,39.631,3360.212,1036.323,20.37,32.76,32.94,21.56,,120.845,,,13.17
EOH0451,2022-06-22 17:00:00,17:00:00,,39.631,3360.212,1036.328,20.14,30.45,30.33,21.58,,120.845,,,13.15
EOH0451,2022-06-22 17:30:00,17:30:00,,39.631,3360.212,1036.333,19.78,29.1,29.23,21.62,,120.845,,,13.13
EOH0451,2022-06-22 18:00:00,18:00:00,,39.631,3360.212,1036.337,19.32,28.26,28.72,21.62,,120.845,,,13.11
EOH0451,2022-06-22 18:30:00,18:30:00,,39.631,3360.212,1036.342,18.74,27.72,28.38,21.62,,120.845,,,13.09
EOH0451,2022-06-22 19:00:00,19:00:00,,39.631,3360.212,1036.347,17.95,27.31,28.12,21.63,,120.845,,,13.07
EOH0451,2022-06-22 19:30:00,19:30:00,,39.631,3360.212,1036.351,16.92,27.0,27.88,21.64,,120.845,,,13.04
EOH0451,2022-06-22 20:00:00,20:00:00,,39.631,3360.212,1036.356,15.87,26.74,27.68,21.56,,120.845,,,13.01
EOH0451,2022-06-22 20:30:00,20:30:00,,39.631,3360.212,1036.361,14.79,26.51,27.49,21.51,,120.845,,,12.98
EOH0451,2022-06-22 21:00:00,21:00:00,,39.631,3360.212,1036.365,13.93,26.29,27.32,21.44,,120.845,,,12.96
EOH0451,2022-06-22 21:30:00,21:30:00,,39.631,3360.212,1036.37,13.33,26.07,27.15,21.41,,120.845,,,12.94
EOH0451,2022-06-22 22:00:00,22:00:00,,39.631,3360.212,1036.374,12.82,25.86,26.99,21.34,,120.845,,,12.88
EOH0451,2022-06-22 22:30:00,22:30:00,,39.631,3360.212,1036.379,12.41,25.63,26.84,21.32,,120.845,,,12.57
EOH0451,2022-06-22 23:00:00,23:00:00,,39.631,3360.212,1036.383,12.09,25.39,26.7,21.26,,120.845,,,12.48
EOH0451,2022-06-22 23:30:00,23:30:00,,39.631,3360.212,1036.388,11.88,25.06,26.58,21.24,,120.845,,,12.59
EOH0451,2022-06-23 00:00:00,00:00:00,,39.631,3360.212,1036.392,11.71,24.11,26.51,21.17,,120.845,,,12.69
EOH0451,2022-06-23 00:30:00,00:30:00,,39.631,3360.212,1036.397,11.59,22.8,25.29,21.16,,120.845,,,12.71
EOH0451,2022-06-23 01:00:00,01:00:00,,39.631,3360.212,1036.401,11.32,24.17,24.54,21.12,,120.845,,,12.67
EOH0451,2022-06-23 01:30:00,01:30:00,,39.631,3360.212,1036.406,10.88,23.83,24.19,21.13,,120.845,,,12.68
EOH0451,2022-06-23 02:00:00,02:00:00,,39.631,3360.212,1036.41,10.38,23.17,24.01,21.14,,120.845,,,12.64
EOH0451,2022-06-23 02:30:00,02:30:00,,39.631,3360.212,1036.415,9.81,22.85,24.05,21.76,,120.845,,,12.65
EOH0451,2022-06-23 03:00:00,03:00:00,,39.631,3360.212,1036.419,9.51,22.59,24.17,21.6,,120.845,,,12.7
EOH0451,2022-06-23 03:30:00,03:30:00,,39.631,3360.212,1036.424,9.5,22.36,24.18,21.45,,120.845,,,12.72
EOH0451,2022-06-23 04:00:00,04:00:00,,39.631,3360.212,1036.428,9.73,22.2,24.13,21.42,,120.845,,,12.71
EOH0451,2022-06-23 04:30:00,04:30:00,,39.653,3361.126,1036.827,10.22,22.13,43.27,21.33,49.97,120.845,,,11.32
EOH0451,2022-06-23 05:00:00,05:00:00,,39.66,3361.191,1036.856,11.18,39.83,43.65,21.32,51.28,120.845,,,13.29
EOH0451,2022-06-23 05:30:00,05:30:00,,39.663,3361.191,1036.864,12.69,33.21,33.44,21.43,,120.845,,,12.98
EOH0451,2022-06-23 06:00:00,06:00:00,,39.663,3361.191,1036.869,14.14,30.48,30.46,21.52,,120.845,,,12.85
EOH0451,2022-06-23 06:30:00,06:30:00,,39.663,3361.191,1036.874,15.54,29.01,29.25,21.63,,120.845,,,12.7
EOH0451,2022-06-23 07:00:00,07:00:00,,39.663,3361.191,1036.879,16.61,28.13,28.71,21.71,,120.845,,,12.63
EOH0451,2022-06-23 07:30:00,07:30:00,,39.663,3361.191,1036.883,17.31,27.55,28.39,21.72,,120.845,,,12.63
EOH0451,2022-06-23 08:00:00,08:00:00,,39.663,3361.191,1036.888,17.82,27.15,28.13,21.74,,120.845,,,12.7
EOH0451,2022-06-23 08:30:00,08:30:00,,39.663,3361.191,1036.893,18.11,26.84,27.9,21.73,,120.845,,,12.73
EOH0451,2022-06-23 09:00:00,09:00:00,,39.663,3361.191,1036.897,18.67,26.57,27.67,21.7,,120.845,,,12.72
EOH0451,2022-06-23 09:30:00,09:30:00,,39.663,3361.191,1036.902,19.56,26.32,27.47,21.71,,120.845,,,12.75
EOH0451,2022-06-23 10:00:00,10:00:00,,39.663,3361.191,1036.907,20.28,26.09,27.33,21.74,,120.845,,,13.09
EOH0451,2022-06-23 10:30:00,10:30:00,,39.663,3361.191,1036.911,20.82,25.89,27.17,21.74,,120.845,,,12.82
EOH0451,2022-06-23 11:00:00,11:00:00,,39.663,3361.191,1036.916,21.55,25.71,26.98,21.74,,120.845,,,12.71
EOH0451,2022-06-23 11:30:00,11:30:00,,39.663,3361.191,1036.921,22.5,25.53,26.8,21.83,,120.845,,,12.76
EOH0451,2022-06-23 12:00:00,12:00:00,,39.663,3361.191,1036.925,23.16,25.33,26.59,21.94,,120.845,,,12.85
EOH0451,2022-06-23 12:30:00,12:30:00,,39.663,3361.191,1036.93,23.51,25.08,26.28,21.94,,120.845,,,12.91
EOH0451,2022-06-23 13:00:00,13:00:00,,39.663,3361.191,1036.935,22.98,24.77,26.01,21.9,,120.845,,,13.16
EOH0451,2022-06-23 13:30:00,13:30:00,,39.663,3361.191,1036.939,21.45,23.86,25.87,21.9,,120.845,,,12.79
EOH0451,2022-06-23 14:00:00,14:00:00,,39.689,3362.173,1037.347,20.74,,47.29,21.84,48.68,120.845,,,11.48
EOH0451,2022-06-23 14:30:00,14:30:00,,39.692,3362.173,1037.356,20.96,37.97,40.73,21.84,,120.845,,,13.14
EOH0451,2022-06-23 15:00:00,15:00:00,,39.695,3362.173,1037.364,21.23,32.42,32.85,21.89,,120.845,,,12.95
EOH0451,2022-06-23 15:30:00,15:30:00,,39.695,3362.173,1037.368,21.54,30.18,30.3,21.89,,120.845,,,13.12
EOH0451,2022-06-23 16:00:00,16:00:00,,39.695,3362.173,1037.373,21.6,28.94,29.24,21.96,,120.845,,,13.01
EOH0451,2022-06-23 16:30:00,16:30:00,,39.706,3362.757,1037.582,21.37,28.33,35.35,21.97,42.94,120.845,,,11.94
EOH0451,2022-06-23 17:00:00,17:00:00,,39.721,3363.243,1037.771,20.81,37.41,47.74,21.97,52.38,120.845,,,12.76
EOH0451,2022-06-23 17:30:00,17:30:00,,39.723,3363.243,1037.779,19.88,32.57,34.66,21.97,,120.845,,,13.39
EOH0451,2022-06-23 18:00:00,18:00:00,,39.725,3363.243,1037.785,19.34,30.64,31.36,21.94,,120.845,,,13.19
EOH0451,2022-06-23 18:30:00,18:30:00,,39.725,3363.243,1037.79,19.26,29.48,29.9,21.93,,120.845,,,13.07
EOH0451,2022-06-23 19:00:00,19:00:00,,39.725,3363.243,1037.795,18.84,28.69,29.23,21.9,,120.845,,,13.12
EOH0451,2022-06-23 19:30:00,19:30:00,,39.725,3363.243,1037.799,18.05,28.15,28.9,21.89,,120.845,,,13.01
EOH0451,2022-06-23 20:00:00,20:00:00,,39.725,3363.243,1037.804,17.58,27.72,28.61,21.84,,120.845,,,12.89
EOH0451,2022-06-23 20:30:00,20:30:00,,39.725,3363.243,1037.809,17.47,27.38,28.38,21.83,,120.845,,,12.96
EOH0451,2022-06-23 21:00:00,21:00:00,,39.725,3363.243,1037.813,17.11,27.09,28.13,21.77,,120.845,,,12.95
EOH0451,2022-06-23 21:30:00,21:30:00,,39.725,3363.243,1037.818,16.47,26.83,27.92,21.76,,120.845,,,12.82
EOH0451,2022-06-23 22:00:00,22:00:00,,39.725,3363.243,1037.822,15.84,26.57,27.73,21.73,,120.845,,,12.7
EOH0451,2022-06-23 22:30:00,22:30:00,,39.725,3363.243,1037.827,15.23,26.3,27.56,21.72,,120.845,,,12.55
EOH0451,2022-06-23 23:00:00,23:00:00,,39.725,3363.243,1037.831,14.96,26.03,27.39,21.69,,120.845,,,12.68
EOH0451,2022-06-23 23:30:00,23:30:00,,39.725,3363.243,1037.836,15.08,25.8,27.23,21.68,,120.845,,,12.64
EOH0451,2022-06-24 00:00:00,00:00:00,,39.725,3363.243,1037.84,15.01,25.57,27.07,21.7,,120.845,,,12.68
EOH0451,2022-06-24 00:30:00,00:30:00,,39.725,3363.243,1037.845,14.73,25.23,26.95,21.71,,120.845,,,12.61
EOH0451,2022-06-24 01:00:00,01:00:00,,39.725,3363.243,1037.849,14.53,24.38,26.86,21.76,,120.845,,,12.7
EOH0451,2022-06-24 01:30:00,01:30:00,,39.725,3363.243,1037.854,14.41,22.88,25.91,21.77,,120.845,,,12.76
EOH0451,2022-06-24 02:00:00,02:00:00,,39.725,3363.243,1037.858,14.4,24.19,25.09,21.79,,120.845,,,12.62
EOH0451,2022-06-24 02:30:00,02:30:00,,39.725,3363.243,1037.863,14.5,24.09,24.8,21.79,,120.845,,,12.72
EOH0451,2022-06-24 03:00:00,03:00:00,,39.725,3363.243,1037.867,14.44,23.44,24.56,21.83,,120.845,,,12.76
EOH0451,2022-06-24 03:30:00,03:30:00,,39.725,3363.243,1037.872,14.17,23.12,24.57,21.84,,120.845,,,12.78
EOH0451,2022-06-24 04:00:00,04:00:00,,39.725,3363.243,1037.876,14.21,22.87,24.55,21.85,,120.845,,,12.8
EOH0451,2022-06-24 04:30:00,04:30:00,,39.725,3363.243,1037.881,14.6,22.69,24.47,21.85,,120.845,,,12.82
EOH0451,2022-06-24 05:00:00,05:00:00,,39.725,3363.243,1037.885,15.3,22.53,24.43,21.96,,120.845,,,12.84
EOH0451,2022-06-24 05:30:00,05:30:00,,39.725,3363.243,1037.889,16.34,22.42,24.47,22.21,,120.845,,,12.88
EOH0451,2022-06-24 06:00:00,06:00:00,,39.75,3364.169,1038.29,17.02,,47.94,22.21,48.97,120.845,,,12.01
EOH0451,2022-06-24 06:30:00,06:30:00,,39.753,3364.169,1038.298,17.27,38.48,41.11,22.27,,120.845,,,13.23
EOH0451,2022-06-24 07:00:00,07:00:00,,39.755,3364.169,1038.306,17.79,32.8,33.13,22.27,,120.845,,,13.23
EOH0451,2022-06-24 07:30:00,07:30:00,,39.755,3364.169,1038.311,18.61,30.47,30.6,22.26,,120.845,,,13.2
EOH0451,2022-06-24 08:00:00,08:00:00,,39.755,3364.169,1038.315,19.27,29.16,29.55,22.26,,120.845,,,13.19
EOH0451,2022-06-24 08:30:00,08:30:00,,39.755,3364.169,1038.32,19.75,28.36,29.03,22.29,,120.845,,,13.17
EOH0451,2022-06-24 09:00:00,09:00:00,,39.755,3364.169,1038.325,20.18,27.83,28.76,22.29,,120.845,,,13.16
EOH0451,2022-06-24 09:30:00,09:30:00,,39.755,3364.169,1038.329,20.55,27.45,28.51,22.27,,120.845,,,13.14
EOH0451,2022-06-24 10:00:00,10:00:00,,39.755,3364.169,1038.335,20.92,27.16,28.26,22.27,,120.845,,,13.13
EOH0451,2022-06-24 10:30:00,10:30:00,,39.755,3364.169,1038.339,21.31,26.89,28.04,22.36,,120.845,,,13.12
EOH0451,2022-06-24 11:00:00,11:00:00,,39.755,3364.169,1038.343,21.64,26.65,27.85,22.44,,120.845,,,13.12
EOH0451,2022-06-24 11:30:00,11:30:00,,39.755,3364.169,1038.348,21.91,26.43,27.67,22.55,,120.845,,,13.12
EOH0451,2022-06-24 12:00:00,12:00:00,,39.755,3364.169,1038.353,22.13,26.25,27.5,22.75,,120.845,,,13.13
EOH0451,2022-06-24 12:30:00,12:30:00,,39.755,3364.169,1038.357,22.3,26.06,27.29,22.75,,120.845,,,12.92
EOH0451,2022-06-24 13:00:00,13:00:00,,39.767,3364.726,1038.573,22.56,25.92,34.34,22.77,42.4,120.845,,,11.86
EOH0451,2022-06-24 13:30:00,13:30:00,,39.785,3365.385,1038.827,22.93,40.08,48.71,22.77,52.38,120.845,,,12.43
EOH0451,2022-06-24 14:00:00,14:00:00,,39.788,3365.385,1038.835,23.01,34.65,36.25,22.74,,120.845,,,13.17
EOH0451,2022-06-24 14:30:00,14:30:00,,39.79,3365.385,1038.842,22.77,31.47,32.04,22.74,,120.845,,,13.22
EOH0451,2022-06-24 15:00:00,15:00:00,,39.79,3365.385,1038.846,22.1,29.91,30.17,22.84,,120.845,,,13.06
EOH0451,2022-06-24 15:30:00,15:30:00,,39.79,3365.385,1038.851,20.93,28.95,29.35,22.89,,120.845,,,13.61
EOH0451,2022-06-24 16:00:00,16:00:00,,39.79,3365.385,1038.856,19.52,28.34,28.84,22.81,,120.845,,,15.44
EOH0451,2022-06-24 16:30:00,16:30:00,,39.79,3365.385,1038.86,17.84,27.92,28.35,22.71,,120.845,,,16.49
EOH0451,2022-06-24 17:00:00,17:00:00,,39.79,3365.385,1038.865,17.0,27.6,27.93,22.59,,120.845,,,13.91
EOH0451,2022-06-24 17:30:00,17:30:00,,39.79,3365.385,1038.87,17.14,27.26,27.57,22.5,,120.845,,,12.87
EOH0451,2022-06-24 18:00:00,18:00:00,,39.801,3365.991,1039.065,17.18,27.01,32.19,22.47,38.71,120.845,,,11.79
EOH0451,2022-06-24 18:30:00,18:30:00,,39.826,3367.082,1039.463,17.11,44.61,49.37,22.46,51.51,120.845,,,11.72
EOH0451,2022-06-24 19:00:00,19:00:00,,39.829,3367.082,1039.471,17.0,34.81,39.57,22.4,,120.845,,,13.02
EOH0451,2022-06-24 19:30:00,19:30:00,,39.831,3367.082,1039.479,16.84,31.86,33.07,22.35,,120.845,,,12.83
EOH0451,2022-06-24 20:00:00,20:00:00,,39.831,3367.082,1039.484,16.56,30.3,30.89,22.25,,120.845,,,12.7
EOH0451,2022-06-24 20:30:00,20:30:00,,39.831,3367.082,1039.488,16.16,29.31,29.9,22.23,,120.845,,,12.7
EOH0451,2022-06-24 21:00:00,21:00:00,,39.831,3367.082,1039.493,15.88,28.64,29.41,22.15,,120.845,,,12.79
EOH0451,2022-06-24 21:30:00,21:30:00,,39.831,3367.082,1039.498,15.73,28.16,29.13,22.1,,120.845,,,12.63
EOH0451,2022-06-24 22:00:00,22:00:00,,39.831,3367.082,1039.502,15.55,27.77,28.86,22.05,,120.845,,,12.55
EOH0451,2022-06-24 22:30:00,22:30:00,,39.831,3367.082,1039.507,15.33,27.44,28.59,21.95,,120.845,,,12.64
EOH0451,2022-06-24 23:00:00,23:00:00,,39.831,3367.082,1039.511,15.18,27.14,28.36,21.92,,120.845,,,12.79
EOH0451,2022-06-24 23:30:00,23:30:00,,39.831,3367.082,1039.516,15.13,26.87,28.18,21.84,,120.845,,,12.86
EOH0451,2022-06-25 00:00:00,00:00:00,,39.831,3367.082,1039.52,15.1,26.61,27.96,21.75,,120.845,,,13.14
EOH0451,2022-06-25 00:30:00,00:30:00,,39.831,3367.082,1039.525,15.1,26.4,27.78,21.74,,120.845,,,12.92
EOH0451,2022-06-25 01:00:00,01:00:00,,39.831,3367.082,1039.529,14.97,26.18,27.62,21.71,,120.845,,,12.93
EOH0451,2022-06-25 01:30:00,01:30:00,,39.831,3367.082,1039.534,14.68,25.95,27.47,21.71,,120.845,,,12.85
EOH0451,2022-06-25 02:00:00,02:00:00,,39.831,3367.082,1039.538,14.16,25.67,27.31,21.6,,120.845,,,12.83
EOH0451,2022-06-25 02:30:00,02:30:00,,39.831,3367.082,1039.543,13.37,25.32,27.18,21.59,,120.845,,,12.87
EOH0451,2022-06-25 03:00:00,03:00:00,,39.831,3367.082,1039.547,12.76,24.14,27.09,21.5,,120.845,,,12.76
EOH0451,2022-06-25 03:30:00,03:30:00,,39.831,3367.082,1039.552,12.34,23.28,25.74,21.5,,120.845,,,12.74
EOH0451,2022-06-25 04:00:00,04:00:00,,39.831,3367.082,1039.556,12.14,24.41,25.29,21.4,,120.845,,,12.77
EOH0451,2022-06-25 04:30:00,04:30:00,,39.831,3367.082,1039.561,12.19,24.06,24.9,21.32,,120.845,,,12.7
EOH0451,2022-06-25 05:00:00,05:00:00,,39.831,3367.082,1039.565,12.46,23.46,24.62,21.33,,120.845,,,12.65
EOH0451,2022-06-25 05:30:00,05:30:00,,39.831,3367.082,1039.57,12.98,23.15,24.64,21.39,,120.845,,,12.76
EOH0451,2022-06-25 06:00:00,06:00:00,,39.831,3367.082,1039.574,13.5,22.91,24.67,21.46,,120.845,,,12.81
EOH0451,2022-06-25 06:30:00,06:30:00,,39.831,3367.082,1039.579,14.05,22.71,24.62,21.48,,120.845,,,12.69
